time,precip_mm_per_day,temp_degC,city,co2_ppm,mei
2014-03-01,0.4016,26.9593,mumbai_mh_india,399.91,-0.05
2014-04-01,0.1618,28.9494,mumbai_mh_india,401.51,-0.16
2014-05-01,0.7915,30.5455,mumbai_mh_india,401.96,-0.17
2014-06-01,2.6018,31.3051,mumbai_mh_india,401.43,0.0
2014-07-01,19.1121,28.4982,mumbai_mh_india,399.27,0.42
2014-08-01,12.7037,28.3604,mumbai_mh_india,397.18,0.23
2014-09-01,6.1168,28.3717,mumbai_mh_india,395.54,-0.09
2014-10-01,1.6097,29.6662,mumbai_mh_india,396.16,0.12
2014-11-01,0.9072,28.8964,mumbai_mh_india,397.4,0.37
2014-12-01,0.6373,25.1921,mumbai_mh_india,399.08,0.35
2015-01-01,0.1731,23.924,mumbai_mh_india,400.18,0.23
2015-02-01,0.1987,25.4741,mumbai_mh_india,400.55,0.06
2015-03-01,1.0535,27.0439,mumbai_mh_india,401.74,0.15
2015-04-01,0.2811,28.5801,mumbai_mh_india,403.35,0.31
2015-05-01,1.2508,31.4402,mumbai_mh_india,404.15,0.95
2015-06-01,10.9966,29.5108,mumbai_mh_india,402.97,1.9
2015-07-01,8.1553,29.349,mumbai_mh_india,401.46,1.79
2015-08-01,5.6953,28.5797,mumbai_mh_india,399.11,1.95
2015-09-01,8.986,28.5132,mumbai_mh_india,397.82,2.24
2015-10-01,2.4414,30.3171,mumbai_mh_india,398.49,2.15
2015-11-01,1.2335,29.29,mumbai_mh_india,400.27,1.94
2015-12-01,0.0132,26.1019,mumbai_mh_india,402.06,1.93
2016-01-01,0.0411,24.4371,mumbai_mh_india,402.73,1.94
2016-02-01,0.0539,25.7885,mumbai_mh_india,404.25,1.81
2016-03-01,0.2145,27.9884,mumbai_mh_india,405.06,1.32
2016-04-01,0.0093,29.5097,mumbai_mh_india,407.6,1.33
2016-05-01,0.3648,31.2569,mumbai_mh_india,407.9,1.24
2016-06-01,8.011,30.4324,mumbai_mh_india,406.99,0.36
2016-07-01,19.9991,27.8991,mumbai_mh_india,404.59,-0.53
2016-08-01,13.5291,27.9944,mumbai_mh_india,402.45,-0.27
2016-09-01,12.4554,27.5865,mumbai_mh_india,401.23,-0.29
2016-10-01,2.6632,28.0426,mumbai_mh_india,401.79,-0.54
2016-11-01,0.011,26.5876,mumbai_mh_india,403.72,-0.48
2016-12-01,0.0025,26.5483,mumbai_mh_india,404.64,-0.37
2017-01-01,0.0401,24.2646,mumbai_mh_india,406.36,-0.43
2017-02-01,0.0055,26.0619,mumbai_mh_india,406.66,-0.42
2017-03-01,0.0254,27.3012,mumbai_mh_india,407.54,-0.58
2017-04-01,0.0219,29.2728,mumbai_mh_india,409.22,-0.19
2017-05-01,0.6391,31.2274,mumbai_mh_india,409.89,0.19
2017-06-01,10.7002,29.7458,mumbai_mh_india,409.08,-0.24
2017-07-01,15.9265,28.4543,mumbai_mh_india,407.33,-0.63
2017-08-01,9.9186,28.3183,mumbai_mh_india,405.32,-0.73
2017-09-01,9.8248,28.7453,mumbai_mh_india,403.57,-0.74
2017-10-01,4.1314,29.5919,mumbai_mh_india,403.82,-0.59
2017-11-01,0.0783,27.2054,mumbai_mh_india,405.31,-0.62
2017-12-01,0.4862,25.7687,mumbai_mh_india,407.0,-0.74
2018-01-01,0.0333,24.6736,mumbai_mh_india,408.15,-0.79
2018-02-01,0.0079,25.8896,mumbai_mh_india,408.52,-0.71
2018-03-01,0.0098,28.0273,mumbai_mh_india,409.59,-0.8
2018-04-01,0.0332,29.412,mumbai_mh_india,410.45,-1.32
2018-05-01,0.345,31.301,mumbai_mh_india,411.44,-0.94
2018-06-01,9.5985,29.7634,mumbai_mh_india,410.99,-0.52
2018-07-01,16.919,27.8582,mumbai_mh_india,408.9,-0.05
2018-08-01,7.3381,27.7834,mumbai_mh_india,407.16,0.46
2018-09-01,2.1432,28.2967,mumbai_mh_india,405.71,0.62
2018-10-01,0.7,30.1558,mumbai_mh_india,406.19,0.52
2018-11-01,0.3845,28.9533,mumbai_mh_india,408.21,0.33
2018-12-01,0.0087,25.6483,mumbai_mh_india,409.27,0.18
2019-01-01,0.0549,24.0883,mumbai_mh_india,411.03,0.09
2019-02-01,0.0074,24.9949,mumbai_mh_india,411.96,0.5
2019-03-01,0.0083,26.9573,mumbai_mh_india,412.18,0.76
2019-04-01,0.1392,29.7349,mumbai_mh_india,413.54,0.3
2019-05-01,0.0045,30.6054,mumbai_mh_india,414.86,0.23
2019-06-01,7.6835,30.7646,mumbai_mh_india,414.15,0.35
2019-07-01,19.9424,28.6095,mumbai_mh_india,411.96,0.3
2019-08-01,12.0844,28.0447,mumbai_mh_india,410.17,0.32
2019-09-01,17.2658,27.8215,mumbai_mh_india,408.76,0.16
2019-10-01,6.8593,28.7567,mumbai_mh_india,408.74,0.31
2019-11-01,1.2013,28.4762,mumbai_mh_india,410.47,0.47
2019-12-01,0.0419,26.9463,mumbai_mh_india,411.97,0.36
2020-01-01,0.0657,24.2894,mumbai_mh_india,413.59,0.25
2020-02-01,0.0115,25.9747,mumbai_mh_india,414.32,0.26
2020-03-01,0.2421,26.5533,mumbai_mh_india,414.72,0.13
2020-04-01,0.137,29.7258,mumbai_mh_india,416.42,-0.15
2020-05-01,0.6406,31.4705,mumbai_mh_india,417.28,-0.23
2020-06-01,9.6036,29.3447,mumbai_mh_india,416.58,-0.68
2020-07-01,13.8303,28.8881,mumbai_mh_india,414.58,-0.94
2020-08-01,15.916,27.8786,mumbai_mh_india,412.75,-0.96
2020-09-01,9.4749,28.812,mumbai_mh_india,411.5,-1.15
2020-10-01,6.2674,29.3794,mumbai_mh_india,411.49,-1.17
2020-11-01,0.104,28.1454,mumbai_mh_india,413.1,-1.13
2020-12-01,0.2292,26.2546,mumbai_mh_india,414.23,-1.14
2021-01-01,0.3882,25.8533,mumbai_mh_india,415.49,-1.2
2021-02-01,0.0742,25.8764,mumbai_mh_india,416.72,-0.96
2021-03-01,0.0691,28.2994,mumbai_mh_india,417.61,-0.79
2021-04-01,0.8818,29.3975,mumbai_mh_india,419.01,-0.95
2021-05-01,4.4099,30.263,mumbai_mh_india,419.09,-1.07
2021-06-01,9.7108,29.018,mumbai_mh_india,418.93,-1.05
2021-07-01,17.9482,28.7541,mumbai_mh_india,416.9,-1.44
2021-08-01,5.9116,28.1078,mumbai_mh_india,414.42,-1.29
2021-09-01,12.0122,27.7868,mumbai_mh_india,413.26,-1.38
2021-10-01,2.4817,28.9633,mumbai_mh_india,413.9,-1.46
2021-11-01,1.1639,29.0545,mumbai_mh_india,414.97,-1.39
2021-12-01,1.8905,25.6417,mumbai_mh_india,416.67,-1.2
2022-01-01,0.0786,23.8334,mumbai_mh_india,418.13,-1.01
2022-02-01,0.0041,24.8625,mumbai_mh_india,419.24,-0.98
2022-03-01,0.0574,28.8039,mumbai_mh_india,418.76,-1.31
2022-04-01,0.1689,30.1431,mumbai_mh_india,420.19,-1.61
2022-05-01,0.4698,30.9128,mumbai_mh_india,420.97,-1.63
2022-06-01,5.8117,30.0869,mumbai_mh_india,420.94,-1.9
2022-07-01,21.4355,27.7635,mumbai_mh_india,418.85,-2.17
2022-08-01,11.7139,28.1538,mumbai_mh_india,417.15,-1.75
2022-09-01,10.2684,28.1024,mumbai_mh_india,415.91,-1.73
2022-10-01,5.523,28.2414,mumbai_mh_india,415.74,-1.73
2022-11-01,0.0676,27.3045,mumbai_mh_india,417.47,-1.53
2022-12-01,0.0603,27.1583,mumbai_mh_india,418.99,-1.28
2023-01-01,0.0501,24.192,mumbai_mh_india,419.47,-1.11
2023-02-01,0.0041,26.1965,mumbai_mh_india,420.31,-0.91
2023-03-01,0.3447,26.9851,mumbai_mh_india,420.99,-0.76
2023-04-01,0.918,28.443,mumbai_mh_india,423.31,-0.37
2023-05-01,0.5499,30.6302,mumbai_mh_india,424.0,-0.06
2023-06-01,7.3328,30.84,mumbai_mh_india,423.68,0.43
2023-07-01,20.3853,27.9508,mumbai_mh_india,421.83,0.5
2023-08-01,5.8126,28.5984,mumbai_mh_india,419.68,0.51
2023-09-01,10.3014,28.5667,mumbai_mh_india,418.51,0.68
2023-10-01,0.8394,29.7478,mumbai_mh_india,418.82,0.48
2023-11-01,1.327,28.9413,mumbai_mh_india,420.46,0.91
2023-12-01,0.0031,27.1179,mumbai_mh_india,421.86,1.13
2024-01-01,0.158,25.4243,mumbai_mh_india,422.8,0.7
2024-02-01,0.0161,26.2009,mumbai_mh_india,424.55,0.68
2024-03-01,0.0251,27.503,mumbai_mh_india,425.38,0.78
2024-04-01,0.2451,29.124,mumbai_mh_india,426.51,0.34
2024-05-01,1.5298,31.362,mumbai_mh_india,426.9,0.12
2024-06-01,8.9225,30.4281,mumbai_mh_india,426.91,-0.23
2024-07-01,23.1026,28.2796,mumbai_mh_india,425.55,-0.72
2024-08-01,14.6245,28.8532,mumbai_mh_india,422.99,-0.73
2024-09-01,8.738,28.2467,mumbai_mh_india,422.03,-0.65
2024-10-01,3.9892,30.0043,mumbai_mh_india,422.38,-0.52
2024-11-01,0.1575,27.8705,mumbai_mh_india,423.85,-0.68
2024-12-01,0.0784,26.4449,mumbai_mh_india,425.4,-0.91
