time,precip_mm_per_day,temp_degC,city,co2_ppm,mei
2003-12-01,2.0567,15.34,corpus_christi_tx_usa,376.17,0.14
2004-01-01,3.6983,15.52,corpus_christi_tx_usa,377.17,0.19
2004-02-01,3.8343,14.95,corpus_christi_tx_usa,378.05,-0.05
2004-03-01,1.7182,21.75,corpus_christi_tx_usa,379.06,-0.43
2004-04-01,5.5234,22.05,corpus_christi_tx_usa,380.54,-0.23
2004-05-01,6.415,25.2,corpus_christi_tx_usa,380.8,-0.46
2004-06-01,10.5558,28.1,corpus_christi_tx_usa,379.87,-0.39
2004-07-01,1.8506,28.89,corpus_christi_tx_usa,377.65,0.46
2004-08-01,2.1446,29.1,corpus_christi_tx_usa,376.17,0.77
2004-09-01,2.0855,27.36,corpus_christi_tx_usa,374.43,0.59
2004-10-01,4.8851,26.63,corpus_christi_tx_usa,374.63,0.4
2004-11-01,11.4689,19.93,corpus_christi_tx_usa,376.33,0.56
2004-12-01,1.0651,14.6,corpus_christi_tx_usa,377.68,0.48
2005-01-01,2.276,16.56,corpus_christi_tx_usa,378.63,0.09
2005-02-01,4.5627,17.12,corpus_christi_tx_usa,379.91,0.61
2005-03-01,3.6099,19.32,corpus_christi_tx_usa,380.95,0.83
2005-04-01,1.0749,22.58,corpus_christi_tx_usa,382.48,0.14
2005-05-01,3.7147,25.26,corpus_christi_tx_usa,382.64,0.19
2005-06-01,0.6467,28.5901,corpus_christi_tx_usa,382.4,0.2
2005-07-01,4.7312,29.62,corpus_christi_tx_usa,380.93,0
2005-08-01,1.7034,30.11,corpus_christi_tx_usa,378.93,0.01
2005-09-01,2.0973,29.77,corpus_christi_tx_usa,376.89,-0.02
2005-10-01,2.6375,23.95,corpus_christi_tx_usa,377.19,-0.66
2005-11-01,2.3486,20.58,corpus_christi_tx_usa,378.54,-0.7
2005-12-01,1.3858,15.13,corpus_christi_tx_usa,380.31,-0.7
2006-01-01,1.4009,17.64,corpus_christi_tx_usa,381.58,-0.64
2006-02-01,1.3197,16.68,corpus_christi_tx_usa,382.4,-0.48
2006-03-01,1.4779,22.14,corpus_christi_tx_usa,382.86,-0.62
2006-04-01,1.1569,25.89,corpus_christi_tx_usa,384.8,-0.84
2006-05-01,3.4149,27.51,corpus_christi_tx_usa,385.22,-0.42
2006-06-01,4.6942,28.33,corpus_christi_tx_usa,384.24,-0.18
2006-07-01,6.8124,28.87,corpus_christi_tx_usa,382.65,0.21
2006-08-01,1.6036,30.24,corpus_christi_tx_usa,380.6,0.59
2006-09-01,4.6518,27.54,corpus_christi_tx_usa,379.04,0.65
2006-10-01,6.2582,24.77,corpus_christi_tx_usa,379.33,0.77
2006-11-01,0.5961,20.35,corpus_christi_tx_usa,380.35,1
2006-12-01,3.0731,15.27,corpus_christi_tx_usa,382.02,0.64
2007-01-01,6.8497,12.39,corpus_christi_tx_usa,383.1,0.64
2007-02-01,0.5896,16,corpus_christi_tx_usa,384.12,0.39
2007-03-01,5.5486,21.21,corpus_christi_tx_usa,384.81,-0.19
2007-04-01,3.7547,21.27,corpus_christi_tx_usa,386.73,-0.32
2007-05-01,4.9037,25.39,corpus_christi_tx_usa,386.78,-0.41
2007-06-01,3.8558,27.9901,corpus_christi_tx_usa,386.33,-0.83
2007-07-01,12.017,27.97,corpus_christi_tx_usa,384.73,-0.75
2007-08-01,4.581,29.26,corpus_christi_tx_usa,382.24,-0.9
2007-09-01,2.9348,27.98,corpus_christi_tx_usa,381.2,-1.06
2007-10-01,2.1326,24.38,corpus_christi_tx_usa,381.37,-1.13
2007-11-01,3.039,19.75,corpus_christi_tx_usa,382.7,-1.12
2007-12-01,1.1699,17.1,corpus_christi_tx_usa,384.19,-1.19
2008-01-01,3.5966,13.91,corpus_christi_tx_usa,385.78,-1.06
2008-02-01,2.0711,18.84,corpus_christi_tx_usa,386.06,-1.27
2008-03-01,1.9646,19.79,corpus_christi_tx_usa,386.28,-1.52
2008-04-01,2.1908,23.38,corpus_christi_tx_usa,387.33,-1.11
2008-05-01,0.5929,27.39,corpus_christi_tx_usa,388.78,-0.99
2008-06-01,1.2587,29.44,corpus_christi_tx_usa,387.99,-0.8
2008-07-01,2.9329,28.14,corpus_christi_tx_usa,386.61,-0.78
2008-08-01,4.2844,29.0601,corpus_christi_tx_usa,384.32,-1.01
2008-09-01,2.6623,26.84,corpus_christi_tx_usa,383.41,-1.02
2008-10-01,1.8457,22.95,corpus_christi_tx_usa,383.22,-1.08
2008-11-01,2.2624,19.66,corpus_christi_tx_usa,384.41,-0.98
2008-12-01,0.7601,15.72,corpus_christi_tx_usa,385.79,-1.01
2009-01-01,0.2367,15.64,corpus_christi_tx_usa,387.17,-1.01
2009-02-01,0.694,18.97,corpus_christi_tx_usa,387.7,-0.85
2009-03-01,2.0495,19.88,corpus_christi_tx_usa,389.04,-0.95
2009-04-01,5.5758,23.91,corpus_christi_tx_usa,389.76,-0.81
2009-05-01,1.5477,27.69,corpus_christi_tx_usa,390.36,-0.72
2009-06-01,0.2557,29.84,corpus_christi_tx_usa,389.7,-0.05
2009-07-01,1.2195,31.44,corpus_christi_tx_usa,388.24,0.56
2009-08-01,1.6238,31.12,corpus_christi_tx_usa,386.29,0.56
2009-09-01,5.1532,27.5,corpus_christi_tx_usa,384.95,0.42
2009-10-01,8.0061,24.57,corpus_christi_tx_usa,384.64,0.56
2009-11-01,3.7338,18.97,corpus_christi_tx_usa,386.23,1.04
2009-12-01,4.671,12.46,corpus_christi_tx_usa,387.63,0.95
2010-01-01,2.9069,13.05,corpus_christi_tx_usa,388.91,0.93
2010-02-01,3.6386,12.48,corpus_christi_tx_usa,390.41,1.28
2010-03-01,1.8927,17.6,corpus_christi_tx_usa,391.37,1.33
2010-04-01,1.3169,22.51,corpus_christi_tx_usa,392.67,0.49
2010-05-01,3.2496,26.75,corpus_christi_tx_usa,393.21,-0.12
2010-06-01,3.3152,29.02,corpus_christi_tx_usa,392.38,-1.29
2010-07-01,8.1121,29.03,corpus_christi_tx_usa,390.41,-2.43
2010-08-01,1.1727,30.53,corpus_christi_tx_usa,388.54,-2.38
2010-09-01,8.278,27.7401,corpus_christi_tx_usa,387.03,-2.26
2010-10-01,0.0127,23.33,corpus_christi_tx_usa,387.43,-2.16
2010-11-01,2.1196,18.98,corpus_christi_tx_usa,388.87,-2.01
2010-12-01,1.614,15.8,corpus_christi_tx_usa,389.99,-1.86
2011-01-01,3.6257,13.6146,corpus_christi_tx_usa,391.5,-1.77
2011-02-01,0.742,15.2187,corpus_christi_tx_usa,392.05,-1.59
2011-03-01,0.6382,21.2082,corpus_christi_tx_usa,392.8,-1.75
2011-04-01,0.2317,25.6437,corpus_christi_tx_usa,393.44,-1.69
2011-05-01,1.1897,27.1627,corpus_christi_tx_usa,394.41,-1.23
2011-06-01,1.4835,29.7455,corpus_christi_tx_usa,393.95,-1.02
2011-07-01,0.5318,30.5601,corpus_christi_tx_usa,392.72,-0.75
2011-08-01,0.4844,31.6056,corpus_christi_tx_usa,390.33,-0.81
2011-09-01,1.4342,28.9852,corpus_christi_tx_usa,389.28,-1.08
2011-10-01,2.2299,23.7004,corpus_christi_tx_usa,389.19,-1.3
2011-11-01,1.4152,19.8463,corpus_christi_tx_usa,390.48,-1.14
2011-12-01,2.5889,15.2769,corpus_christi_tx_usa,392.06,-1.18
2012-01-01,2.4561,16.5934,corpus_christi_tx_usa,393.31,-1.07
2012-02-01,4.7156,17.1378,corpus_christi_tx_usa,394.04,-0.68
2012-03-01,3.6142,22.0752,corpus_christi_tx_usa,394.59,-0.58
2012-04-01,2.5409,25.1868,corpus_christi_tx_usa,396.38,-0.38
2012-05-01,3.4287,26.6263,corpus_christi_tx_usa,396.93,-0.32
2012-06-01,1.8632,29.62,corpus_christi_tx_usa,395.91,-0.28
2012-07-01,4.7246,29.8055,corpus_christi_tx_usa,394.56,0.34
2012-08-01,1.9084,30.9002,corpus_christi_tx_usa,392.59,-0.02
2012-09-01,4.2815,28.5012,corpus_christi_tx_usa,391.32,-0.29
2012-10-01,0.3662,24.9401,corpus_christi_tx_usa,391.27,-0.19
2012-11-01,0.7824,20.755,corpus_christi_tx_usa,393.2,-0.03
2012-12-01,1.5044,18.17,corpus_christi_tx_usa,394.57,-0.03
2013-01-01,3.4898,15.625,corpus_christi_tx_usa,395.78,-0.06
2013-02-01,2.0896,18.205,corpus_christi_tx_usa,397.03,-0.08
2013-03-01,0.5805,19.6204,corpus_christi_tx_usa,397.66,-0.12
2013-04-01,3.6328,22.5404,corpus_christi_tx_usa,398.64,-0.35
2013-05-01,2.2522,26.1497,corpus_christi_tx_usa,400.02,-0.68
2013-06-01,1.5731,29.7141,corpus_christi_tx_usa,398.81,-1.14
2013-07-01,2.0261,29.6824,corpus_christi_tx_usa,397.51,-0.79
2013-08-01,2.0167,30.3379,corpus_christi_tx_usa,395.39,-0.45
2013-09-01,4.9112,28.6812,corpus_christi_tx_usa,393.72,-0.33
2013-10-01,4.8403,25.1115,corpus_christi_tx_usa,393.9,-0.13
2013-11-01,2.7048,18.1698,corpus_christi_tx_usa,395.36,-0.16
2013-12-01,1.2099,13.74,corpus_christi_tx_usa,397.03,-0.34
2014-01-01,1.0095,12.6523,corpus_christi_tx_usa,398.04,-0.5
2014-02-01,1.4205,15.5622,corpus_christi_tx_usa,398.27,-0.42
2014-03-01,1.7921,17.4593,corpus_christi_tx_usa,399.91,-0.05
2014-04-01,0.777,22.9807,corpus_christi_tx_usa,401.51,-0.16
2014-05-01,5.3949,24.858,corpus_christi_tx_usa,401.96,-0.17
2014-06-01,2.9397,29.2114,corpus_christi_tx_usa,401.43,0
2014-07-01,2.1745,29.5607,corpus_christi_tx_usa,399.27,0.42
2014-08-01,1.9233,30.7667,corpus_christi_tx_usa,397.18,0.23
2014-09-01,4.3597,28.1842,corpus_christi_tx_usa,395.54,-0.09
2014-10-01,1.8104,25.635,corpus_christi_tx_usa,396.16,0.12
2014-11-01,3.8546,16.9902,corpus_christi_tx_usa,397.4,0.37
2014-12-01,2.3961,17.0046,corpus_christi_tx_usa,399.08,0.35
2015-01-01,3.1359,12.2365,corpus_christi_tx_usa,400.18,0.23
2015-02-01,1.5134,14.6929,corpus_christi_tx_usa,400.55,0.06
2015-03-01,5.0462,17.9189,corpus_christi_tx_usa,401.74,0.15
2015-04-01,5.4439,23.7676,corpus_christi_tx_usa,403.35,0.31
2015-05-01,7.9102,26.0027,corpus_christi_tx_usa,404.15,0.95
2015-06-01,5.6104,28.1045,corpus_christi_tx_usa,402.97,1.9
2015-07-01,0.271,29.724,corpus_christi_tx_usa,401.46,1.79
2015-08-01,3.4794,30.2359,corpus_christi_tx_usa,399.11,1.95
2015-09-01,4.1969,28.7632,corpus_christi_tx_usa,397.82,2.24
2015-10-01,6.2935,25.6296,corpus_christi_tx_usa,398.49,2.15
2015-11-01,2.1306,20.29,corpus_christi_tx_usa,400.27,1.94
2015-12-01,2.1165,17.6331,corpus_christi_tx_usa,402.06,1.93
2016-01-01,2.5567,14.2809,corpus_christi_tx_usa,402.73,1.94
2016-02-01,1.565,18.1323,corpus_christi_tx_usa,404.25,1.81
2016-03-01,3.6483,21.5509,corpus_christi_tx_usa,405.06,1.32
2016-04-01,5.1239,23.6972,corpus_christi_tx_usa,407.6,1.33
2016-05-01,6.7383,26.1319,corpus_christi_tx_usa,407.9,1.24
2016-06-01,4.6228,28.9011,corpus_christi_tx_usa,406.99,0.36
2016-07-01,1.5154,30.7741,corpus_christi_tx_usa,404.59,-0.53
2016-08-01,6.0802,29.8382,corpus_christi_tx_usa,402.45,-0.27
2016-09-01,2.6513,29.274,corpus_christi_tx_usa,401.23,-0.29
2016-10-01,0.2479,26.3863,corpus_christi_tx_usa,401.79,-0.54
2016-11-01,2.641,22.5251,corpus_christi_tx_usa,403.72,-0.48
2016-12-01,3.4196,17.0796,corpus_christi_tx_usa,404.64,-0.37
2017-01-01,3.0559,17.8584,corpus_christi_tx_usa,406.36,-0.43
2017-02-01,3.1255,21.4369,corpus_christi_tx_usa,406.66,-0.42
2017-03-01,3.5088,22.27,corpus_christi_tx_usa,407.54,-0.58
2017-04-01,2.3701,24.0228,corpus_christi_tx_usa,409.22,-0.19
2017-05-01,3.1996,26.0087,corpus_christi_tx_usa,409.89,0.19
2017-06-01,4.3915,29.152,corpus_christi_tx_usa,409.08,-0.24
2017-07-01,1.3164,30.1105,corpus_christi_tx_usa,407.33,-0.63
2017-08-01,14.612,29.9433,corpus_christi_tx_usa,405.32,-0.73
2017-09-01,1.6578,27.7453,corpus_christi_tx_usa,403.57,-0.74
2017-10-01,1.348,23.4982,corpus_christi_tx_usa,403.82,-0.59
2017-11-01,0.4795,21.6429,corpus_christi_tx_usa,405.31,-0.62
2017-12-01,3.3698,14.3937,corpus_christi_tx_usa,407,-0.74
2018-01-01,1.9221,12.1111,corpus_christi_tx_usa,408.15,-0.79
2018-02-01,3.1661,18.4208,corpus_christi_tx_usa,408.52,-0.71
2018-03-01,2.3945,21.8398,corpus_christi_tx_usa,409.59,-0.8
2018-04-01,1.7418,21.662,corpus_christi_tx_usa,410.45,-1.32
2018-05-01,1.6622,27.4885,corpus_christi_tx_usa,411.44,-0.94
2018-06-01,4.2495,29.8884,corpus_christi_tx_usa,410.99,-0.52
2018-07-01,2.821,29.5457,corpus_christi_tx_usa,408.9,-0.05
2018-08-01,1.3343,30.1584,corpus_christi_tx_usa,407.16,0.46
2018-09-01,9.873,27.7967,corpus_christi_tx_usa,405.71,0.62
2018-10-01,5.6389,23.312,corpus_christi_tx_usa,406.19,0.52
2018-11-01,2.2152,17.1096,corpus_christi_tx_usa,408.21,0.33
2018-12-01,4.5466,15.8983,corpus_christi_tx_usa,409.27,0.18
2019-01-01,2.9162,14.307,corpus_christi_tx_usa,411.03,0.09
2019-02-01,2.1641,17.2449,corpus_christi_tx_usa,411.96,0.5
2019-03-01,0.8538,18.7385,corpus_christi_tx_usa,412.18,0.76
2019-04-01,2.5658,22.6099,corpus_christi_tx_usa,413.54,0.3
2019-05-01,5.6043,26.9492,corpus_christi_tx_usa,414.86,0.23
2019-06-01,5.8203,29.4521,corpus_christi_tx_usa,414.15,0.35
2019-07-01,0.9506,29.8283,corpus_christi_tx_usa,411.96,0.3
2019-08-01,1.7355,31.451,corpus_christi_tx_usa,410.17,0.32
2019-09-01,5.4122,30.0715,corpus_christi_tx_usa,408.76,0.16
2019-10-01,3.4483,24.8192,corpus_christi_tx_usa,408.74,0.31
2019-11-01,1.4144,17.9137,corpus_christi_tx_usa,410.47,0.47
2019-12-01,1.081,16.7588,corpus_christi_tx_usa,411.97,0.36
2020-01-01,3.0945,17.1644,corpus_christi_tx_usa,413.59,0.25
2020-02-01,1.8858,15.9435,corpus_christi_tx_usa,414.32,0.26
2020-03-01,1.846,23.4595,corpus_christi_tx_usa,414.72,0.13
2020-04-01,2.5795,23.6008,corpus_christi_tx_usa,416.42,-0.15
2020-05-01,4.5159,26.7517,corpus_christi_tx_usa,417.28,-0.23
2020-06-01,3.2805,28.376,corpus_christi_tx_usa,416.58,-0.68
2020-07-01,3.2835,30.4819,corpus_christi_tx_usa,414.58,-0.94
2020-08-01,1.3526,30.6286,corpus_christi_tx_usa,412.75,-0.96
2020-09-01,5.2193,27.3745,corpus_christi_tx_usa,411.5,-1.15
2020-10-01,0.9746,24.2231,corpus_christi_tx_usa,411.49,-1.17
2020-11-01,2.3725,21.9267,corpus_christi_tx_usa,413.1,-1.13
2020-12-01,3.5192,15.4421,corpus_christi_tx_usa,414.23,-1.14
2021-01-01,1.465,15.1658,corpus_christi_tx_usa,415.49,-1.2
2021-02-01,1.4181,13.0639,corpus_christi_tx_usa,416.72,-0.96
2021-03-01,1.3052,20.4557,corpus_christi_tx_usa,417.61,-0.79
2021-04-01,3.17,23.0537,corpus_christi_tx_usa,419.01,-0.95
2021-05-01,11.751,25.6693,corpus_christi_tx_usa,419.09,-1.07
2021-06-01,4.9444,28.5492,corpus_christi_tx_usa,418.93,-1.05
2021-07-01,6.4047,28.5979,corpus_christi_tx_usa,416.9,-1.44
2021-08-01,3.2102,29.764,corpus_christi_tx_usa,414.42,-1.29
2021-09-01,4.4039,28.443,corpus_christi_tx_usa,413.26,-1.38
2021-10-01,4.7693,25.6508,corpus_christi_tx_usa,413.9,-1.46
2021-11-01,2.315,19.3982,corpus_christi_tx_usa,414.97,-1.39
2021-12-01,1.0914,21.4542,corpus_christi_tx_usa,416.67,-1.2
2022-01-01,3.2306,13.6772,corpus_christi_tx_usa,418.13,-1.01
2022-02-01,1.4287,12.9562,corpus_christi_tx_usa,419.24,-0.98
2022-03-01,1.6606,18.5227,corpus_christi_tx_usa,418.76,-1.31
2022-04-01,1.0025,25.2681,corpus_christi_tx_usa,420.19,-1.61
2022-05-01,2.7028,28.6628,corpus_christi_tx_usa,420.97,-1.63
2022-06-01,1.4476,30.1807,corpus_christi_tx_usa,420.94,-1.9
2022-07-01,1.4559,30.9822,corpus_christi_tx_usa,418.85,-2.17
2022-08-01,5.4487,30.2476,corpus_christi_tx_usa,417.15,-1.75
2022-09-01,1.8521,28.8211,corpus_christi_tx_usa,415.91,-1.73
2022-10-01,1.6883,24.0226,corpus_christi_tx_usa,415.74,-1.73
2022-11-01,5.6155,18.492,corpus_christi_tx_usa,417.47,-1.53
2022-12-01,1.7353,16.5021,corpus_christi_tx_usa,418.99,-1.28
2023-01-01,3.1594,17.5358,corpus_christi_tx_usa,419.47,-1.11
2023-02-01,1.4946,17.634,corpus_christi_tx_usa,420.31,-0.91
2023-03-01,1.3209,22.0789,corpus_christi_tx_usa,420.99,-0.76
2023-04-01,4.8163,22.5993,corpus_christi_tx_usa,423.31,-0.37
2023-05-01,3.6742,26.2552,corpus_christi_tx_usa,424,-0.06
2023-06-01,1.4809,30.59,corpus_christi_tx_usa,423.68,0.43
2023-07-01,1.087,31.6695,corpus_christi_tx_usa,421.83,0.5
2023-08-01,0.7105,32.2546,corpus_christi_tx_usa,419.68,0.51
2023-09-01,2.5617,31.0042,corpus_christi_tx_usa,418.51,0.68
2023-10-01,4.1666,24.8416,corpus_christi_tx_usa,418.82,0.48
2023-11-01,3.7664,18.66,corpus_christi_tx_usa,420.46,0.91
2023-12-01,1.809,17.2429,corpus_christi_tx_usa,421.86,1.13
2024-01-01,5.3666,13.143,corpus_christi_tx_usa,422.8,0.7
